time,CHAIR,YOGIS,CT2CW,CRW2L,CRW2R,FF2MN,MNTRL,MNTRR,DOWND
33.9,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
33.91,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
33.92,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
33.93,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
33.94,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
33.95,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
33.96,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
33.97,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
33.98,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
33.99,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.01,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.02,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.03,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.04,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.05,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.06,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.07,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.08,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.09,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.1,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.11,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.12,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.13,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.14,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.15,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.16,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.17,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.18,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.19,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.2,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.21,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.22,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.23,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.24,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.25,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.26,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.27,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.28,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.29,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.3,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.31,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.32,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.33,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.34,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.35,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.36,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.37,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.38,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.39,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.4,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.41,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.42,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.43,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.44,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.45,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.46,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.47,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.48,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.49,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.5,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.51,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.52,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.53,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.54,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.55,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.56,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.57,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.58,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.59,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.6,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.61,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.62,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.63,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.64,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.65,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.66,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.67,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.68,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.69,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.7,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.71,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.72,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.73,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.74,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.75,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.76,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.77,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.78,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.79,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.8,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.81,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.82,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.83,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.84,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.85,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.86,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.87,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.88,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.89,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.9,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.91,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.92,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.93,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.94,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.95,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.96,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.97,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.98,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
34.99,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.01,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.02,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.03,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.04,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.05,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.06,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.07,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.08,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.09,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.1,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.11,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.12,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.13,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.14,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.15,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.16,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.17,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.18,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.19,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.2,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.21,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.22,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.23,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.24,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.25,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.26,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.27,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.28,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.29,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.3,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.31,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.32,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.33,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.34,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.35,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.36,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.37,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.38,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.39,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.4,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.41,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.42,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.43,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.44,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.45,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.46,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.47,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.48,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.49,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.5,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.51,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.52,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.53,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.54,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.55,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.56,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.57,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.58,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.59,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.6,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.61,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.62,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.63,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.64,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.65,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.66,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.67,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.68,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.69,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.7,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.71,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.72,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.73,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.74,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.75,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.76,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.77,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.78,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.79,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.8,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.81,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.82,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.83,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.84,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.85,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.86,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.87,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.88,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.89,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.9,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
35.91,Chair,Yogi Squat,Cow,Left Warrior II,Right Warrior II,Mountain,Tree Left,Tree Right,Downward Dog
